#INFO,Version=1.0.0,Template= eBay-active-revise-price-quantity-download_US,,,,,,,,,
Action,Category name,Item number,Title,Listing site,Currency,Start price,Buy It Now price,Available quantity,Relationship,Relationship details,Custom label (SKU)
Revise,"CCG Individual Cards (183454)","306924953627",SWSH01: Sword & Shield Base Set #033/202 Raboot (033),"US","USD","2.79",,"1",,,1592-xbawy
Revise,"CCG Individual Cards (183454)","306924953641",SWSH01: Sword & Shield Base Set #031/202 Scorbunny (031),"US","USD","1.49",,"1",,,1593-xbax2
Revise,"CCG Individual Cards (183454)","306924953644",SM - Unbroken Bonds #28/214 Torracat,"US","USD","1.99",,"1",,,1589-xbawm
Revise,"CCG Individual Cards (183454)","306924953646",SWSH04: Vivid Voltage #023/185 Charmander,"US","USD","1.79",,"1",,,1595-xbax9
Revise,"CCG Individual Cards (183454)","306924953657",XY - Evolutions #9/108 Charmander,"US","USD","1.99",,"1",,,1596-xbaxe
Revise,"CCG Individual Cards (183454)","306924953660",SWSH04: Vivid Voltage #109/185 Krookodile,"US","USD","1.49",,"1",,,1584-xbaw4
Revise,"CCG Individual Cards (183454)","306924953679",SWSH04: Vivid Voltage #028/185 Magcargo,"US","USD","1.49",,"1",,,1594-xbax5
Revise,"CCG Individual Cards (183454)","306924953693",SM - Unbroken Bonds #26/214 Litten (26),"US","USD","2.99",,"1",,,1588-xbawj
Revise,"CCG Individual Cards (183454)","306924953701",SM - Unbroken Bonds #9/214 Venonat (9),"US","USD","1.99",,"1",,,1605-xbayf
Revise,"CCG Individual Cards (183454)","306924953719",SM - Unbroken Bonds #3/214 Metapod,"US","USD","1.99",,"1",,,1609-xbayv
Revise,"CCG Individual Cards (183454)","306924953732",XY - Evolutions #10/108 Charmeleon,"US","USD","1.99",,"1",,,1597-xbaxi
Revise,"CCG Individual Cards (183454)","306924953734",XY - Evolutions #14/108 Vulpix,"US","USD","1.49",,"1",,,1599-xbaxp
Revise,"CCG Individual Cards (183454)","306924953735",SM - Unbroken Bonds #23/214 Darumaka,"US","USD","1.99",,"1",,,1590-xbawq
Revise,"CCG Individual Cards (183454)","306924953736",SWSH02: Rebel Clash #024/192 Vulpix,"US","USD","1.99",,"1",,,1601-xbaxx
Revise,"CCG Individual Cards (183454)","306924953737",SM - Unbroken Bonds #7/214 Gloom,"US","USD","1.99",,"1",,,1611-xbaz1
Revise,"CCG Individual Cards (183454)","306924953738",SM - Unbroken Bonds #14/214 Weepinbell,"US","USD","1.49",,"1",,,1612-xbaz5
Revise,"CCG Individual Cards (183454)","306924953745",XY - Evolutions #17/108 Growlithe,"US","USD","1.49",,"1",,,1598-xbaxm
Revise,"CCG Individual Cards (183454)","306924953748",SM - Unbroken Bonds #7/214 Gloom,"US","USD","1.99",,"1",,,1607-xbayn
Revise,"CCG Individual Cards (183454)","306924953755",SWSH02: Rebel Clash #027/192 Growlithe,"US","USD","1.99",,"1",,,1603-xbay6
Revise,"CCG Individual Cards (183454)","306924953759",XY - Evolutions #19/108 Ponyta,"US","USD","1.79",,"1",,,1600-xbaxt
Revise,"CCG Individual Cards (183454)","306924953775",SWSH02: Rebel Clash #032/192 Lampent,"US","USD","1.49",,"1",,,1604-xbayb
Revise,"CCG Individual Cards (183454)","306924953781",SM - Unbroken Bonds #13/214 Bellsprout,"US","USD","1.49",,"1",,,1610-xbayy
Revise,"CCG Individual Cards (183454)","306924953788",SWSH01: Sword & Shield Base Set #010/202 Grookey (010),"US","USD","1.49",,"1",,,1614-xbazi
Revise,"CCG Individual Cards (183454)","306924953789",SWSH11: Lost Origin #100/196 Medicham,"US","USD","1.49",,"1",,,1627-xbb1y
Revise,"CCG Individual Cards (183454)","306924953792",SM - Unbroken Bonds #16/214 Tangela,"US","USD","1.99",,"1",,,1606-xbayj
Revise,"CCG Individual Cards (183454)","306924953793",Miscellaneous Cards & Products #038/132 Clawitzer (Cosmos Holo),"US","USD","1.99",,"1",,,1620-xbb0r
Revise,"CCG Individual Cards (183454)","306924953794",SWSH11: Lost Origin #152/196 Arc Phone,"US","USD","1.49",,"1",,,1626-xbb1u
Revise,"CCG Individual Cards (183454)","306924953796",SWSH04: Vivid Voltage #063/185 Clefairy,"US","USD","1.99",,"1",,,1619-xbb0j
Revise,"CCG Individual Cards (183454)","306924953799",SWSH04: Vivid Voltage #001/185 Weedle,"US","USD","1.49",,"1",,,1617-xbb02
Revise,"CCG Individual Cards (183454)","306924953803",SWSH10: Astral Radiance #089/189 Hisuian Qwilfish (89),"US","USD","1.49",,"1",,,1631-xbb2m
Revise,"CCG Individual Cards (183454)","306924953807",SWSH10: Astral Radiance #019/189 Rowlet,"US","USD","1.99",,"1",,,1630-xbb2g
Revise,"CCG Individual Cards (183454)","306924953809",SWSH04: Vivid Voltage #011/185 Nuzleaf,"US","USD","1.49",,"1",,,1616-xbazw
Revise,"CCG Individual Cards (183454)","306924953810",SWSH04: Vivid Voltage #027/185 Slugma,"US","USD","1.49",,"1",,,1602-xbay2
Revise,"CCG Individual Cards (183454)","306924953815",SWSH04: Vivid Voltage #091/185 Drilbur,"US","USD","1.99",,"1",,,1621-xbb0y
Revise,"CCG Individual Cards (183454)","306924953821",SWSH11: Lost Origin #164/196 Miss Fortune Sisters,"US","USD","1.99",,"1",,,1628-xbb22
Revise,"CCG Individual Cards (183454)","306924953822",SWSH10: Astral Radiance #064/189 Drifblim,"US","USD","1.49",,"1",,,1636-xbb3k
Revise,"CCG Individual Cards (183454)","306924953825",SWSH10: Astral Radiance #041/189 Oshawott,"US","USD","1.49",,"1",,,1640-xbb4l
Revise,"CCG Individual Cards (183454)","306924953826",SWSH10: Astral Radiance #041/189 Oshawott,"US","USD","1.49",,"1",,,1632-xbb2t
Revise,"CCG Individual Cards (183454)","306924953832",SWSH10: Astral Radiance #120/189 Hoothoot,"US","USD","1.99",,"1",,,1633-xbb2y
Revise,"CCG Individual Cards (183454)","306924953835",SWSH04: Vivid Voltage #019/185 Dhelmise,"US","USD","1.49",,"1",,,1618-xbb08
Revise,"CCG Individual Cards (183454)","306924953843",SWSH04: Vivid Voltage #045/185 Voltorb,"US","USD","1.49",,"1",,,1623-xbb1b
Revise,"CCG Individual Cards (183454)","306924953851",SWSH01: Sword & Shield Base Set #018/202 Dottler,"US","USD","1.49",,"1",,,1613-xbazb
Revise,"CCG Individual Cards (183454)","306924953856",SWSH04: Vivid Voltage #001/185 Weedle,"US","USD","1.49",,"1",,,1622-xbb14
Revise,"CCG Individual Cards (183454)","306924953858",SWSH05: Battle Styles #026/163 Heatmor,"US","USD","1.49",,"1",,,1642-xbb4u
Revise,"CCG Individual Cards (183454)","306924953862",SWSH10: Astral Radiance #021/189 Ponyta,"US","USD","1.49",,"1",,,1637-xbb3t
Revise,"CCG Individual Cards (183454)","306924953863",SWSH03: Darkness Ablaze #122/189 Lairon,"US","USD","1.49",,"1",,,1625-xbb1r
Revise,"CCG Individual Cards (183454)","306924953864",SWSH10: Astral Radiance #051/189 Regieleki,"US","USD","2.49",,"1",,,1634-xbb31
Revise,"CCG Individual Cards (183454)","306924953868",SWSH03: Darkness Ablaze #169/189 Rose Tower,"US","USD","1.99",,"1",,,1624-xbb1h
Revise,"CCG Individual Cards (183454)","306924953869",SWSH08: Fusion Strike #147/264 Drilbur,"US","USD","1.49",,"1",,,1648-xbb5y
Revise,"CCG Individual Cards (183454)","306924953870",SWSH08: Fusion Strike #001/264 Caterpie,"US","USD","1.49",,"1",,,1647-xbb5r
Revise,"CCG Individual Cards (183454)","306924953875",SWSH10: Astral Radiance #020/189 Dartrix,"US","USD","1.49",,"1",,,1635-xbb39
Revise,"CCG Individual Cards (183454)","306924953876",SWSH08: Fusion Strike #005/264 Breloom,"US","USD","1.49",,"1",,,1652-xbb6n
Revise,"CCG Individual Cards (183454)","306924953879",SWSH06: Chilling Reign #111/198 Aggron,"US","USD","1.49",,"1",,,1653-xbb6r
Revise,"CCG Individual Cards (183454)","306924953880",SWSH08: Fusion Strike #190/264 Corviknight,"US","USD","1.49",,"1",,,1655-xbb74
Revise,"CCG Individual Cards (183454)","306924953888",SWSH10: Astral Radiance #019/189 Rowlet,"US","USD","1.99",,"1",,,1638-xbb43
Revise,"CCG Individual Cards (183454)","306924953893",SV10: Destined Rivals #078/182 Zeraora Holo,"US","USD","1.99",,"1",,,1663-xbb8i
Revise,"CCG Individual Cards (183454)","306924953894",SWSH10: Astral Radiance #088/189 Hisuian Qwilfish (88),"US","USD","1.49",,"1",,,1629-xbb29
Revise,"CCG Individual Cards (183454)","306924953896",SWSH08: Fusion Strike #095/264 Tynamo,"US","USD","1.99",,"1",,,1644-xbb56
Revise,"CCG Individual Cards (183454)","306924953900",SV10: Destined Rivals #013/182 Fomantis Reverse Holo,"US","USD","1.49",,"1",,,1662-xbb8c
Revise,"CCG Individual Cards (183454)","306924953903",SWSH01: Sword & Shield Base Set #007/202 Maractus,"US","USD","1.49",,"1",,,1615-xbazo
Revise,"CCG Individual Cards (183454)","306924953909",SM - Unified Minds #192/236 Coach Trainer,"US","USD","2.49",,"1",,,1660-xbb7z
Revise,"CCG Individual Cards (183454)","306924953910",SV: Prismatic Evolutions #038/131 Spritzee Reverse Holo,"US","USD","1.49",,"1",,,1664-xbb8m
Revise,"CCG Individual Cards (183454)","306924953921",SWSH05: Battle Styles #123/163 Cheryl,"US","USD","1.49",,"1",,,1641-xbb4r
Revise,"CCG Individual Cards (183454)","306924953923",XY - Evolutions #23/108 Poliwag,"US","USD","1.49",,"1",,,1666-xbb8t
Revise,"CCG Individual Cards (183454)","306924953927",SV: Prismatic Evolutions #018/131 Slowpoke Reverse Holo,"US","USD","2.49",,"1",,,1665-xbb8q
Revise,"CCG Individual Cards (183454)","306924953933",SWSH08: Fusion Strike #213/264 Lopunny,"US","USD","1.49",,"1",,,1650-xbb6c
Revise,"CCG Individual Cards (183454)","306924953943",SWSH08: Fusion Strike #050/264 Shellder,"US","USD","1.49",,"1",,,1646-xbb5k
Revise,"CCG Individual Cards (183454)","306924953944",SWSH05: Battle Styles #002/163 Weepinbell,"US","USD","1.49",,"1",,,1643-xbb50
Revise,"CCG Individual Cards (183454)","306924953950",SWSH08: Fusion Strike #170/264 Zorua,"US","USD","1.49",,"1",,,1645-xbb5c
Revise,"CCG Individual Cards (183454)","306924953951",XY - Evolutions #68/108 Farfetch'd,"US","USD","1.49",,"1",,,1671-xbb9p
Revise,"CCG Individual Cards (183454)","306924953954",SWSH10: Astral Radiance #111/189 Bronzor,"US","USD","1.49",,"1",,,1639-xbb4b
Revise,"CCG Individual Cards (183454)","306924953958",SM - Celestial Storm #140/168 PokeNav,"US","USD","1.99",,"1",,,1661-xbb85
Revise,"CCG Individual Cards (183454)","306924953962",SWSH07: Evolving Skies #128/203 Smeargle,"US","USD","1.49",,"1",,,1654-xbb6y
Revise,"CCG Individual Cards (183454)","306924953966",XY - Evolutions #14/108 Vulpix,"US","USD","1.49",,"1",,,1680-xbbax
Revise,"CCG Individual Cards (183454)","306924953968",XY - Evolutions #80/108 Misty's Determination,"US","USD","1.49",,"1",,,1679-xbbat
Revise,"CCG Individual Cards (183454)","306924953971",SWSH08: Fusion Strike #143/264 Hariyama,"US","USD","1.49",,"1",,,1651-xbb6h
Revise,"CCG Individual Cards (183454)","306924953972",XY - Evolutions #3/108 Caterpie,"US","USD","1.49",,"1",,,1674-xbba6
Revise,"CCG Individual Cards (183454)","306924953973",SWSH08: Fusion Strike #164/264 Absol,"US","USD","1.49",,"1",,,1649-xbb65
Revise,"CCG Individual Cards (183454)","306924953974",SWSH05: Battle Styles #132/163 Rapid Strike Style Mustard,"US","USD","1.49",,"1",,,1658-xbb7p
Revise,"CCG Individual Cards (183454)","306924953977",XY - Evolutions #69/108 Doduo,"US","USD","1.49",,"1",,,1685-xbbbh
Revise,"CCG Individual Cards (183454)","306924953978",XY - Evolutions #79/108 Maintenance,"US","USD","1.49",,"1",,,1678-xbbao
Revise,"CCG Individual Cards (183454)","306924953979",XY - Evolutions #76/108 Devolution Spray,"US","USD","1.49",,"1",,,1672-xbb9v
Revise,"CCG Individual Cards (183454)","306924953980",XY - Evolutions #77/108 Energy Retrieval,"US","USD","1.49",,"1",,,1683-xbbb9
Revise,"CCG Individual Cards (183454)","306924953986",XY - Evolutions #23/108 Poliwag,"US","USD","1.49",,"1",,,1667-xbb8x
Revise,"CCG Individual Cards (183454)","306924954000",XY - Evolutions #35/108 Pikachu,"US","USD","2.99",,"1",,,1668-xbb93
Revise,"CCG Individual Cards (183454)","306924954003",XY - Evolutions #39/108 Voltorb,"US","USD","1.49",,"1",,,1676-xbbab
Revise,"CCG Individual Cards (183454)","306924954004",SWSH05: Battle Styles #134/163 Single Strike Style Mustard,"US","USD","1.49",,"1",,,1659-xbb7v
Revise,"CCG Individual Cards (183454)","306924954013",XY - Evolutions #55/108 Diglett,"US","USD","1.49",,"1",,,1684-xbbbd
Revise,"CCG Individual Cards (183454)","306924954017",XY - Evolutions #19/108 Ponyta,"US","USD","1.49",,"1",,,1669-xbb9a
Revise,"CCG Individual Cards (183454)","306924954018",XY - Evolutions #48/108 Haunter,"US","USD","1.49",,"1",,,1682-xbbb5
Revise,"CCG Individual Cards (183454)","306924954020",SWSH08: Fusion Strike #154/264 Falinks (154),"US","USD","1.49",,"1",,,1657-xbb7h
Revise,"CCG Individual Cards (183454)","306924954029",XY - Evolutions #54/108 Sandshrew,"US","USD","1.49",,"1",,,1677-xbbah
Revise,"CCG Individual Cards (183454)","306924954046",XY - Evolutions #43/108 Nidoran M,"US","USD","1.49",,"1",,,1670-xbb9i
Revise,"CCG Individual Cards (183454)","306924954058",XY - Evolutions #33/108 Magikarp,"US","USD","1.49",,"1",,,1681-xbbb1
Revise,"CCG Individual Cards (183454)","306924954101",XY - Evolutions #37/108 Magnemite,"US","USD","1.49",,"1",,,1675-xbba8
Revise,"CCG Individual Cards (183454)","306924954133",XY - Evolutions #86/108 Slowbro Spirit Link,"US","USD","1.49",,"1",,,1673-xbba2
Revise,"CCG Individual Cards (183454)","306927080356",XY - Evolutions #54/108 Sandshrew,"US","USD","1.49",,"1",,,1688-xdqdu
Revise,"CCG Individual Cards (183454)","306927080360",XY - Evolutions #28/108 Seel,"US","USD","1.49",,"1",,,1686-xdqdr
Revise,"CCG Individual Cards (183454)","306927080363",Team Rocket #56/82 Ekans,"US","USD","1.99",,"1",,,1689-xdqdw
Revise,"CCG Individual Cards (183454)","306927080381",Great Encounters #85/106 Solrock,"US","USD","1.49",,"1",,,1691-xdqe4
Revise,"CCG Individual Cards (183454)","306927080383",SWSH03: Darkness Ablaze #065/189 Dracozolt,"US","USD","1.49",,"1",,,1692-xdqe7
Revise,"CCG Individual Cards (183454)","306927080395",Great Encounters #75/106 Krabby,"US","USD","1.49",,"1",,,1695-xdqef
Revise,"CCG Individual Cards (183454)","306927080396",XY - Evolutions #37/108 Magnemite,"US","USD","1.49",,"1",,,1693-xdqe9
Revise,"CCG Individual Cards (183454)","306927080406",SM - Guardians Rising #40/145 Alolan Geodude Reverse Holo,"US","USD","1.49",,"1",,,1694-xdqed
Revise,"CCG Individual Cards (183454)","306927080414",Majestic Dawn #73/100 Shellos East Sea,"US","USD","1.49",,"1",,,1696-xdqej
Revise,"CCG Individual Cards (183454)","306927080417",Majestic Dawn #74/100 Spearow,"US","USD","1.49",,"1",,,1697-xdqel
Revise,"CCG Individual Cards (183454)","306927080425",Rising Rivals #59/111 Eevee,"US","USD","1.99",,"1",,,1698-xdqeq
Revise,"CCG Individual Cards (183454)","306927080430",Mysterious Treasures #62/123 Sealeo,"US","USD","1.49",,"1",,,1700-xdqey
Revise,"CCG Individual Cards (183454)","306927080433",Jungle #47/64 Tauros,"US","USD","1.99",,"1",,,1701-xdqf4
Revise,"CCG Individual Cards (183454)","306927080438",XY - Evolutions #40/108 Electrode,"US","USD","1.49",,"1",,,1702-xdqf9
Revise,"CCG Individual Cards (183454)","306927080444",SM - Cosmic Eclipse #177/236 Rufflet,"US","USD","1.49",,"1",,,1704-xdqfd
Revise,"CCG Individual Cards (183454)","306927080452",Shining Legends #19/73 Croconaw,"US","USD","1.99",,"1",,,1706-xdqfh
Revise,"CCG Individual Cards (183454)","306927080461",Team Rocket #49/82 Abra,"US","USD","1.49",,"1",,,1708-xdqfl
Revise,"CCG Individual Cards (183454)","306927080463",SM - Guardians Rising #27/145 Carvanha,"US","USD","1.49",,"1",,,1709-xdqfm
Revise,"CCG Individual Cards (183454)","306927080467",SWSH10: Astral Radiance #144/189 Grant,"US","USD","1.49",,"1",,,1712-xdqfq
Revise,"CCG Individual Cards (183454)","306927080468",XY - BREAKthrough #115/162 Doduo (115),"US","USD","1.49",,"1",,,1707-xdqfk
Revise,"CCG Individual Cards (183454)","306927080471",SM - Ultra Prism #34/156 Empoleon,"US","USD","1.99",,"1",,,1713-xdqft
Revise,"CCG Individual Cards (183454)","306927080472",Hidden Fates #53/68 Brock's Grit,"US","USD","1.49",,"1",,,1710-xdqfo
Revise,"CCG Individual Cards (183454)","306935111682",SWSH08: Fusion Strike #078/264 Inteleon V,"US","USD","1.49",,"1",,,1717-xoum1
Revise,"CCG Individual Cards (183454)","306935111685",SWSH08: Fusion Strike #158/264 Tyranitar V,"US","USD","1.99",,"1",,,1714-xouly
Revise,"CCG Individual Cards (183454)","306935111687",SWSH11: Lost Origin #130/196 Giratina V,"US","USD","3.49",,"1",,,1716-xoum0
Revise,"CCG Individual Cards (183454)","306935111688",SV07: Stellar Crown #105/142 Melmetal ex,"US","USD","3.99",,"1",,,1722-xoum7
Revise,"CCG Individual Cards (183454)","306935111689",SV03: Obsidian Flames #216/197 Revavroom ex,"US","USD","2.49",,"1",,,1721-xoum5
Revise,"CCG Individual Cards (183454)","306935111690",SWSH12: Silver Tempest #135/195 Regidrago V,"US","USD","2.99",,"1",,,1715-xoulz
Revise,"CCG Individual Cards (183454)","306935111691",SV05: Temporal Forces #034/162 Incineroar ex,"US","USD","1.99",,"1",,,1729-xoump
Revise,"CCG Individual Cards (183454)","306935111692",SV03: Obsidian Flames #135/197 Absol ex,"US","USD","2.99",,"1",,,1728-xoumo
Revise,"CCG Individual Cards (183454)","306935111695",SV05: Temporal Forces #194/162 Farigiraf ex,"US","USD","3.99",,"1",,,1724-xoume
Revise,"CCG Individual Cards (183454)","306935111698",SV08: Surging Sparks #068/191 Kilowattrel ex,"US","USD","1.49",,"1",,,1732-xoums
Revise,"CCG Individual Cards (183454)","306935111699",SV08: Surging Sparks #076/191 Latias ex,"US","USD","4.99",,"1",,,1720-xoum4
Revise,"CCG Individual Cards (183454)","306935111701",SV07: Stellar Crown #089/142 Garganacl ex,"US","USD","1.99",,"1",,,1719-xoum3
Revise,"CCG Individual Cards (183454)","306935111702",SV: Scarlet & Violet Promo Cards #128 Iron Leaves ex,"US","USD","1.99",,"1",,,1727-xoumm
Revise,"CCG Individual Cards (183454)","306935111703",SV05: Temporal Forces #120/162 Koraidon ex,"US","USD","1.99",,"1",,,1726-xoumj
Revise,"CCG Individual Cards (183454)","306935111704",SM - Crimson Invasion #89/111 Type: Null Reverse Holo,"US","USD","2.99",,"1",,,1737-xoumz
Revise,"CCG Individual Cards (183454)","306935111705",SM - Crimson Invasion #1/111 Weedle Reverse Holo,"US","USD","1.99",,"1",,,1735-xoumv
Revise,"CCG Individual Cards (183454)","306935111706",SV09: Journey Together #098/159 N's Zoroark ex,"US","USD","1.99",,"1",,,1734-xoumu
Revise,"CCG Individual Cards (183454)","306935111707",SV01: Scarlet & Violet Base Set #081/198 Miraidon ex,"US","USD","1.99",,"1",,,1731-xoumr
Revise,"CCG Individual Cards (183454)","306935111708",SV02: Paldea Evolved #169/193 Squawkabilly ex,"US","USD","1.99",,"1",,,1725-xoumg
Revise,"CCG Individual Cards (183454)","306935111709",SV: Scarlet & Violet Promo Cards #180 Dialga ex,"US","USD","2.99",,"1",,,1736-xoumx
Revise,"CCG Individual Cards (183454)","306935111712",SV03: Obsidian Flames #134/197 Houndoom ex,"US","USD","1.99",,"1",,,1730-xoumq
Revise,"CCG Individual Cards (183454)","306947396771",SWSH02: Rebel Clash #031/192 Litwick,"US","USD","1.49",,"1",,,1743-y3rut
Revise,"CCG Individual Cards (183454)","306947396779",SM - Unbroken Bonds #136/214 Togepi,"US","USD","1.99",,"1",,,1739-y3run
Revise,"CCG Individual Cards (183454)","306947396781",SWSH03: Darkness Ablaze #031/189 Fletchinder,"US","USD","1.49",,"1",,,1744-y3ruu
Revise,"CCG Individual Cards (183454)","306947396786",SM - Crimson Invasion #71/111 Jigglypuff,"US","USD","1.49",,"1",,,1741-y3ruq
Revise,"CCG Individual Cards (183454)","306947396796",SM - Lost Thunder #45/214 Houndour,"US","USD","1.99",,"1",,,1745-y3ruv
Revise,"CCG Individual Cards (183454)","306947396806",SM - Lost Thunder #140/214 Kirlia,"US","USD","1.99",,"1",,,1740-y3rup
Revise,"CCG Individual Cards (183454)","306947396813",SM - Lost Thunder #145/214 Cutiefly,"US","USD","1.49",,"1",,,1742-y3rur
Revise,"CCG Individual Cards (183454)","306947396837",SM - Crimson Invasion #13/111 Numel,"US","USD","1.49",,"1",,,1748-y3ruz
Revise,"CCG Individual Cards (183454)","306947396881",SM - Unified Minds #21/236 Magmar,"US","USD","1.49",,"1",,,1747-y3ruy
Revise,"CCG Individual Cards (183454)","306947396893",SWSH01: Sword & Shield Base Set #031/202 Scorbunny (031),"US","USD","1.49",,"1",,,1749-y3rv0
Revise,"CCG Individual Cards (183454)","306947396946",SM - Cosmic Eclipse #23/236 Ponyta,"US","USD","1.49",,"1",,,1752-y3rv4
Revise,"CCG Individual Cards (183454)","306947396960",SWSH03: Darkness Ablaze #029/189 Larvesta,"US","USD","1.49",,"1",,,1750-y3rv2
Revise,"CCG Individual Cards (183454)","306947396987",SM - Lost Thunder #50/214 Litleo,"US","USD","1.49",,"1",,,1753-y3rv5
Revise,"CCG Individual Cards (183454)","306947396997",SWSH04: Vivid Voltage #007/185 Yanmega,"US","USD","1.49",,"1",,,1754-y3rv7
Revise,"CCG Individual Cards (183454)","306947397017",SM - Unified Minds #31/236 Fletchinder,"US","USD","1.49",,"1",,,1751-y3rv3
